FID,osmid,y,x,street_cou,ref,highway
6911,8093409597.000000000000000,30.908450700000000,121.452515899999995,4.000000000000000, , 
6912,8093497127.000000000000000,31.039387999999999,121.408009500000006,3.000000000000000, , 
6913,8093497129.000000000000000,31.036778600000002,121.401550299999997,1.000000000000000, , 
6914,8093497132.000000000000000,31.039356900000001,121.407932700000003,4.000000000000000, , 
6915,8093497159.000000000000000,31.026411700000001,121.369008600000001,4.000000000000000, , 
6916,8093497177.000000000000000,31.031240499999999,121.383069000000006,4.000000000000000, , 
6917,8093497218.000000000000000,31.022035500000001,121.363324399999996,4.000000000000000, , 
6918,8093497219.000000000000000,31.022822000000001,121.366149699999994,4.000000000000000, , 
6919,8093497220.000000000000000,31.024277600000001,121.371694300000001,4.000000000000000, , 
6920,8093497221.000000000000000,31.024929900000000,121.374250700000005,4.000000000000000, , 
6921,8093497231.000000000000000,31.019411800000000,121.353499900000003,3.000000000000000, , 
6922,8093497234.000000000000000,30.978887199999999,121.303636900000001,3.000000000000000, , 
6923,8093497320.000000000000000,30.981437100000001,121.238918699999999,3.000000000000000, , 
6924,8093497330.000000000000000,30.990499400000001,121.239938199999997,1.000000000000000, , 
6925,8093497335.000000000000000,31.017323399999999,121.362733800000001,2.000000000000000, , 
6926,8093497336.000000000000000,31.020408600000000,121.361765100000000,4.000000000000000, , 
6927,8093497339.000000000000000,31.017411299999999,121.363059300000003,3.000000000000000, , 
6928,8093497342.000000000000000,31.013723700000000,121.364546399999995,3.000000000000000, , 
6929,8093497350.000000000000000,31.013621499999999,121.364195400000000,3.000000000000000, , 
6930,8093507234.000000000000000,31.035706099999999,121.122528200000005,1.000000000000000, , 
6931,8093507237.000000000000000,31.035496200000001,121.118876599999993,3.000000000000000, , 
6932,8093507246.000000000000000,31.035496599999998,121.118960799999996,3.000000000000000, , 
6933,8093507247.000000000000000,31.032174399999999,121.119473099999993,4.000000000000000, , 
6934,8093507248.000000000000000,31.028673699999999,121.120048499999996,4.000000000000000, , 
6935,8093507249.000000000000000,31.028718200000000,121.120176499999999,4.000000000000000, , 
6936,8093507250.000000000000000,31.029453000000000,121.122726599999993,3.000000000000000, , 
6937,8093507255.000000000000000,31.025925900000001,121.123508599999994,1.000000000000000, , 
6938,8093507256.000000000000000,31.027181899999999,121.114352199999999,3.000000000000000, , 
6939,8093507257.000000000000000,31.028337000000001,121.114196899999996,1.000000000000000, , 
6940,8093507259.000000000000000,31.035173700000001,121.109012199999995,3.000000000000000, , 
6941,8093507260.000000000000000,31.031442100000000,121.129423500000001,3.000000000000000, , 
6942,8093507261.000000000000000,31.027312800000001,121.131121899999997,3.000000000000000, , 
6943,8093507262.000000000000000,31.028486699999998,121.127596299999993,3.000000000000000, , 
6944,8093507263.000000000000000,31.031093200000001,121.136739199999994,3.000000000000000, , 
6945,8093507264.000000000000000,31.029263100000001,121.130319700000001,4.000000000000000, , 
6946,8093507265.000000000000000,31.030437100000000,121.134437800000001,4.000000000000000, , 
6947,8093857940.000000000000000,31.141277700000000,121.112519100000000,3.000000000000000, , 
6948,8093857959.000000000000000,31.135520700000001,121.121387600000006,3.000000000000000, , 
6949,8093857961.000000000000000,31.139364700000002,121.121473600000002,4.000000000000000, , 
6950,8093857962.000000000000000,31.139442899999999,121.121476000000001,4.000000000000000, , 
6951,8093857972.000000000000000,31.139376599999999,121.121745000000004,4.000000000000000, , 
6952,8093857973.000000000000000,31.139455000000002,121.121747200000001,4.000000000000000, , 
6953,8093857986.000000000000000,31.131355899999999,121.169209600000002,3.000000000000000, , 
6954,8093858019.000000000000000,31.131354399999999,121.169057699999996,4.000000000000000, , 
6955,8093858036.000000000000000,31.121553299999999,121.169190799999996,4.000000000000000, , 
6956,8093858045.000000000000000,31.115189600000001,121.165930599999996,3.000000000000000, , 
6957,8093858046.000000000000000,31.114606700000000,121.165826499999994,3.000000000000000, , 
6958,8093858059.000000000000000,31.110804399999999,121.167632400000002,3.000000000000000, , 
6959,8093858070.000000000000000,31.111130700000000,121.165276899999995,3.000000000000000, , 
6960,8093858073.000000000000000,31.100042299999998,121.166109500000005,3.000000000000000, , 
6961,8093858074.000000000000000,31.098268999999998,121.166126500000004,1.000000000000000, , 
6962,8093858078.000000000000000,31.092573900000001,121.175060700000003,3.000000000000000, , 
6963,8093858083.000000000000000,31.088792399999999,121.169101699999999,3.000000000000000, , 
6964,8093858084.000000000000000,31.089041000000002,121.175176399999998,3.000000000000000, , 
6965,8093930746.000000000000000,31.063427099999998,121.451472800000005,3.000000000000000, , 
6966,8093930800.000000000000000,31.078657799999998,121.437067999999996,3.000000000000000, , 
6967,8093930808.000000000000000,31.081354399999999,121.440564300000005,1.000000000000000, , 
6968,8100584076.000000000000000,31.085585699999999,121.434130800000005,3.000000000000000, , 
6969,8100584077.000000000000000,31.083936300000001,121.428249100000002,1.000000000000000, , 
6970,8100584083.000000000000000,31.112499700000001,121.424640800000006,3.000000000000000, , 
6971,8100584084.000000000000000,31.118945799999999,121.425172200000006,1.000000000000000, , 
6972,8105361667.000000000000000,31.122857100000001,121.280896400000003,3.000000000000000, , 
6973,8105361668.000000000000000,31.126769500000002,121.281372399999995,1.000000000000000, , 
6974,8105361669.000000000000000,31.122978799999999,121.280911200000006,4.000000000000000, , 
6975,8105361672.000000000000000,31.126664999999999,121.281359699999996,3.000000000000000, , 
6976,8105361674.000000000000000,31.127161300000001,121.275236100000001,1.000000000000000, , 
6977,8107851261.000000000000000,30.996882500000002,121.224861599999997,4.000000000000000, , 
6978,8107851263.000000000000000,30.989609200000000,121.224968700000005,3.000000000000000, , 
6979,8107851283.000000000000000,31.054390500000000,121.261677100000000,1.000000000000000, , 
6980,8109531982.000000000000000,31.123229200000001,121.348430399999998,3.000000000000000, , 
6981,8109531989.000000000000000,31.131574900000000,121.342502600000003,3.000000000000000, , 
6982,8109531998.000000000000000,31.131506900000002,121.342425800000001,3.000000000000000, , 
6983,8109532001.000000000000000,31.126531100000001,121.343988400000001,3.000000000000000, , 
6984,8109532014.000000000000000,31.127575100000001,121.345165600000001,4.000000000000000, , 
6985,8109532016.000000000000000,31.127815200000001,121.345535699999999,3.000000000000000, , 
6986,8109532017.000000000000000,31.127876799999999,121.345491499999994,3.000000000000000, , 
6987,8109532018.000000000000000,31.127652300000001,121.345106999999999,4.000000000000000, , 
6988,8109532033.000000000000000,31.126473900000001,121.343893100000003,3.000000000000000, , 
6989,8109532034.000000000000000,31.129704900000000,121.354996799999995,4.000000000000000, , 
6990,8109532259.000000000000000,31.128467700000002,121.352274300000005,3.000000000000000, , 
6991,8111458486.000000000000000,31.068651500000001,121.411311900000001,3.000000000000000, , 
6992,8111458499.000000000000000,31.059100800000000,121.414137100000005,1.000000000000000, , 
6993,8111458500.000000000000000,31.065045399999999,121.415437800000007,3.000000000000000, , 
6994,8111458501.000000000000000,31.063761199999998,121.411995399999995,3.000000000000000, , 
6995,8115043279.000000000000000,31.023480100000000,121.307457900000003,4.000000000000000, , 
6996,8115043284.000000000000000,31.023187600000000,121.313867200000004,3.000000000000000, , 
6997,8115043285.000000000000000,31.026303200000001,121.303009599999996,1.000000000000000, , 
6998,8115043293.000000000000000,31.025553100000000,121.311520200000004,4.000000000000000, , 
6999,8115043303.000000000000000,31.020530999999998,121.311358600000005,3.000000000000000, , 
7000,8115043306.000000000000000,31.020801299999999,121.302024200000005,3.000000000000000, , 
7001,8115043307.000000000000000,31.020620999999998,121.307368999999994,4.000000000000000, , 
7002,8115043318.000000000000000,31.078466800000001,121.340083500000006,3.000000000000000, , 
7003,8115043332.000000000000000,31.025657200000001,121.307535000000001,4.000000000000000, , 
7004,8117511441.000000000000000,31.021280200000000,121.167120999999995,3.000000000000000, , 
7005,8117511442.000000000000000,31.021251899999999,121.167017000000001,3.000000000000000, , 
7006,8117511443.000000000000000,31.014932000000002,121.129057599999996,3.000000000000000, , 
7007,8117511445.000000000000000,31.011197800000001,121.132463700000002,4.000000000000000, , 
7008,8117511446.000000000000000,31.012418000000000,121.138812700000003,4.000000000000000, , 
7009,8117511447.000000000000000,31.013409500000002,121.144008499999998,3.000000000000000, , 
7010,8117522393.000000000000000,30.874222799999998,121.189542399999993,4.000000000000000, , 
7011,8117522400.000000000000000,30.874326199999999,121.189843600000003,3.000000000000000, , 
7012,8117522407.000000000000000,30.874191300000000,121.189871299999993,3.000000000000000, , 
7013,8117522412.000000000000000,30.874665600000000,121.192059499999999,3.000000000000000, , 
7014,8117522416.000000000000000,30.874534400000002,121.191944500000005,3.000000000000000, , 
7015,8117522424.000000000000000,30.874605599999999,121.192227200000005,3.000000000000000, , 
7016,8117522426.000000000000000,30.874425500000001,121.192021600000004,3.000000000000000, , 
7017,8117522453.000000000000000,30.877746399999999,121.192711099999997,3.000000000000000, , 
7018,8117522454.000000000000000,30.877726800000001,121.192584499999995,3.000000000000000, , 
7019,8117522479.000000000000000,30.877849999999999,121.192483899999999,3.000000000000000, , 
7020,8117522481.000000000000000,30.877773399999999,121.192509299999998,3.000000000000000, , 
7021,8117522485.000000000000000,30.877809500000001,121.191489300000001,3.000000000000000, , 
7022,8117522489.000000000000000,30.877801999999999,121.189165099999997,3.000000000000000, , 
7023,8117522555.000000000000000,30.881246300000001,121.157040899999998,3.000000000000000, , 
7024,8117522564.000000000000000,30.880206500000000,121.156635199999997,3.000000000000000, , 
7025,8117522565.000000000000000,30.880391400000001,121.154081899999994,3.000000000000000, , 
7026,8117522566.000000000000000,30.880454199999999,121.154991999999993,3.000000000000000, , 
7027,8118362983.000000000000000,31.054770600000001,121.335710300000002,3.000000000000000, , 
7028,8118362984.000000000000000,31.055170199999999,121.339354900000004,1.000000000000000, , 
7029,8118362987.000000000000000,31.057898900000001,121.332318900000004,1.000000000000000, , 
7030,8118363007.000000000000000,31.046540700000001,121.331871300000003,1.000000000000000, , 
7031,8118363010.000000000000000,31.053484399999999,121.332125700000006,3.000000000000000, , 
7032,8118363011.000000000000000,31.053300400000001,121.335868899999994,3.000000000000000, , 
7033,8118572234.000000000000000,31.069991800000000,121.366180099999994,3.000000000000000, , 
7034,8118572244.000000000000000,31.069089500000000,121.360475199999996,4.000000000000000, , 
7035,8118572271.000000000000000,31.063170899999999,121.358279499999995,4.000000000000000, , 
7036,8118572272.000000000000000,31.063093299999998,121.358346100000006,4.000000000000000, , 
7037,8118572275.000000000000000,31.061720500000000,121.363516099999998,3.000000000000000, , 
7038,8118572314.000000000000000,31.069941400000001,121.366204199999999,3.000000000000000, , 
7039,8118572316.000000000000000,31.063206200000000,121.358369699999997,4.000000000000000, , 
7040,8118574717.000000000000000,31.063124999999999,121.358426899999998,4.000000000000000, , 
7041,8118574720.000000000000000,31.063778700000000,121.359831499999999,3.000000000000000, , 
7042,8118574739.000000000000000,31.068465600000000,121.366901999999996,3.000000000000000, , 
7043,8118574741.000000000000000,31.067458100000000,121.360921300000001,4.000000000000000, , 
7044,8118574742.000000000000000,31.068429600000002,121.364130700000004,3.000000000000000, , 
7045,8118574744.000000000000000,31.072750200000002,121.362312299999999,1.000000000000000, , 
7046,8118574745.000000000000000,31.069947100000000,121.363491400000001,4.000000000000000, , 
7047,8118574746.000000000000000,31.069863800000000,121.363526500000006,4.000000000000000, , 
7048,8118574747.000000000000000,31.062296700000001,121.356047300000000,3.000000000000000, , 
7049,8118574755.000000000000000,31.070161400000000,121.360182100000003,4.000000000000000, , 
7050,8118574756.000000000000000,31.071076500000000,121.363015500000003,4.000000000000000, , 
7051,8118574757.000000000000000,31.073047100000000,121.369520899999998,1.000000000000000, , 
7052,8118574759.000000000000000,31.071775899999999,121.365324599999994,4.000000000000000, , 
7053,8118574767.000000000000000,31.066108300000000,121.357893899999993,3.000000000000000, , 
7054,8118574768.000000000000000,31.068064400000001,121.354652999999999,4.000000000000000, , 
7055,8118574769.000000000000000,31.066132199999998,121.357807699999995,4.000000000000000, , 
7056,8118574770.000000000000000,31.067388900000001,121.358576999999997,3.000000000000000, , 
7057,8118574773.000000000000000,31.068809900000002,121.356587899999994,3.000000000000000, , 
7058,8118574774.000000000000000,31.067448700000000,121.358489700000007,4.000000000000000, , 
7059,8118574810.000000000000000,31.068997700000001,121.360500299999998,4.000000000000000, , 
7060,8119738272.000000000000000,31.014316300000001,121.300951100000006,3.000000000000000, , 
7061,8124636330.000000000000000,30.965467499999999,121.241802399999997,3.000000000000000, , 
7062,8124636350.000000000000000,30.964885200000001,121.252914300000000,3.000000000000000, , 
7063,8124636403.000000000000000,30.965646799999998,121.239416599999998,3.000000000000000, , 
7064,8124636540.000000000000000,30.977625000000000,121.249988000000002,1.000000000000000, , 
7065,8150312432.000000000000000,30.982973300000001,121.148336999999998,3.000000000000000, , 
7066,8150312434.000000000000000,30.982456800000001,121.145966900000005,3.000000000000000, , 
7067,8150312435.000000000000000,30.979954899999999,121.151801399999997,3.000000000000000, , 
7068,8150312452.000000000000000,30.998189799999999,121.148020500000001,1.000000000000000, , 
7069,8150611628.000000000000000,30.981257899999999,121.164996900000006,3.000000000000000, , 
7070,8150611632.000000000000000,30.965498400000001,121.167805200000004,3.000000000000000, , 
7071,8150611633.000000000000000,30.959095200000000,121.169537899999995,1.000000000000000, , 
7072,8150611677.000000000000000,30.975929799999999,121.156303100000002,4.000000000000000, , 
7073,8150611678.000000000000000,30.976098199999999,121.157331200000002,1.000000000000000, , 
7074,8150611686.000000000000000,30.980440200000000,121.152630200000004,3.000000000000000, , 
7075,8150611689.000000000000000,30.991825800000001,121.146488000000005,3.000000000000000, , 
7076,8150611693.000000000000000,30.991384100000001,121.146583399999997,3.000000000000000, , 
7077,8150611694.000000000000000,30.990738799999999,121.142292600000005,3.000000000000000, , 
7078,8150617241.000000000000000,30.992682700000000,121.141892900000002,3.000000000000000, , 
7079,8163188015.000000000000000,30.939475500000000,121.351285700000005,1.000000000000000, , 
7080,8163206429.000000000000000,30.943817299999999,121.351164400000002,1.000000000000000, , 
7081,8163206440.000000000000000,30.954575800000001,121.351757800000001,3.000000000000000, , 
7082,8163206441.000000000000000,30.936086299999999,121.343314300000003,3.000000000000000, , 
7083,8163206444.000000000000000,30.959529700000001,121.363359299999999,3.000000000000000, , 
7084,8163206446.000000000000000,30.953472600000001,121.364279499999995,3.000000000000000, , 
7085,8163206469.000000000000000,30.977619799999999,121.360582399999998,3.000000000000000, , 
7086,8163206470.000000000000000,30.974925299999999,121.361008100000006,4.000000000000000, , 
7087,8163206475.000000000000000,30.972948400000000,121.361314100000001,4.000000000000000, , 
7088,8163206476.000000000000000,30.969303700000001,121.361869200000001,4.000000000000000, , 
7089,8163206478.000000000000000,30.975393900000000,121.365444600000004,4.000000000000000, , 
7090,8242469652.000000000000000,31.137317599999999,121.207345200000006,1.000000000000000, , 
7091,8242469666.000000000000000,31.122359299999999,121.227377200000006,1.000000000000000, , 
7092,8242469668.000000000000000,31.125011099999998,121.221608399999994,3.000000000000000, , 
7093,8242469669.000000000000000,31.125525799999998,121.225636600000001,3.000000000000000, , 
7094,8242469739.000000000000000,31.116465000000002,121.330447000000007,3.000000000000000, , 
7095,8242469740.000000000000000,31.117192500000002,121.332968600000001,3.000000000000000, , 
7096,8242469742.000000000000000,31.114738200000001,121.333969600000003,3.000000000000000, , 
7097,8242482450.000000000000000,31.131549000000000,121.363411400000004,1.000000000000000, , 
7098,8242482453.000000000000000,31.130433799999999,121.363751100000002,3.000000000000000, , 
7099,8242482516.000000000000000,31.128327100000000,121.377319200000002,1.000000000000000, , 
7100,8242482548.000000000000000,31.117701300000000,121.430325900000000,3.000000000000000, , 
7101,8242482554.000000000000000,31.123111900000001,121.429787000000005,1.000000000000000, , 
7102,8242482555.000000000000000,31.114070000000002,121.429997099999994,3.000000000000000, , 
7103,8242482559.000000000000000,31.114515300000001,121.434717399999997,4.000000000000000, , 
7104,8242482560.000000000000000,31.114568299999998,121.435346999999993,1.000000000000000, , 
7105,8272584345.000000000000000,31.048886599999999,121.454560499999999,1.000000000000000, , 
7106,8272584346.000000000000000,31.049092500000000,121.454511199999999,1.000000000000000, , 
7107,8272584347.000000000000000,31.050369199999999,121.454188599999995,3.000000000000000, , 
7108,8272672168.000000000000000,31.045962400000001,121.442365699999996,3.000000000000000, , 
7109,8272672173.000000000000000,31.044143699999999,121.439463900000007,4.000000000000000, , 
7110,8272672177.000000000000000,31.043098199999999,121.437030600000000,3.000000000000000, , 
7111,8272679862.000000000000000,31.039066900000002,121.447537499999996,4.000000000000000, , 
7112,8279558851.000000000000000,31.045236899999999,121.430983400000002,1.000000000000000, , 
7113,8279558853.000000000000000,31.042272799999999,121.432024999999996,3.000000000000000, , 
7114,8279558856.000000000000000,31.044072000000000,121.436244900000005,3.000000000000000, , 
7115,8279558874.000000000000000,31.046766600000002,121.454084899999998,1.000000000000000, , 
7116,8279558885.000000000000000,31.049613099999998,121.454379599999996,4.000000000000000, , 
7117,8279558893.000000000000000,31.047500700000001,121.456327099999996,1.000000000000000, , 
7118,8279558894.000000000000000,31.048600799999999,121.455638300000004,1.000000000000000, , 
7119,8279558895.000000000000000,31.048339700000000,121.454718099999994,3.000000000000000, , 
7120,8279558896.000000000000000,31.048489600000000,121.455221499999993,3.000000000000000, , 
7121,8279558902.000000000000000,31.046665900000001,121.455952600000003,1.000000000000000, , 
7122,8279558903.000000000000000,31.046739800000001,121.453919099999993,1.000000000000000, , 
7123,8279558904.000000000000000,31.046791599999999,121.454071700000000,4.000000000000000, , 
7124,8279558906.000000000000000,31.047084699999999,121.455079799999993,3.000000000000000, , 
7125,8279635162.000000000000000,31.063162400000000,121.431152699999998,4.000000000000000, , 
7126,8279635164.000000000000000,31.064924099999999,121.442236199999996,4.000000000000000, , 
7127,8279635166.000000000000000,31.064966099999999,121.444721500000000,3.000000000000000, , 
7128,8279635168.000000000000000,31.099579200000001,121.446270400000003,4.000000000000000, , 
7129,8279635170.000000000000000,31.102674100000002,121.445468300000002,4.000000000000000, , 
7130,8279635173.000000000000000,31.107917400000002,121.444739100000007,3.000000000000000, , 
7131,8279635176.000000000000000,31.097009900000000,121.446867100000006,4.000000000000000, , 
7132,8279635185.000000000000000,31.118473999999999,121.434993300000002,4.000000000000000, , 
7133,8279635189.000000000000000,31.113156799999999,121.440808000000004,4.000000000000000, , 
7134,8279635190.000000000000000,31.112686900000000,121.436273600000007,3.000000000000000, , 
7135,8279635191.000000000000000,31.115667200000001,121.440601900000004,3.000000000000000, , 
7136,8279635192.000000000000000,31.112365499999999,121.440820299999999,1.000000000000000, , 
7137,8279635196.000000000000000,31.064886200000000,121.441899100000001,4.000000000000000, , 
7138,8283476282.000000000000000,30.977218199999999,121.168880799999997,1.000000000000000, , 
7139,8283476289.000000000000000,30.973531699999999,121.168792199999999,3.000000000000000, , 
7140,8286008371.000000000000000,31.013358300000000,121.143740399999999,3.000000000000000, , 
7141,8286008375.000000000000000,31.010117300000001,121.139408299999999,4.000000000000000, , 
7142,8286008382.000000000000000,31.007218099999999,121.132239100000007,3.000000000000000, , 
7143,8286008387.000000000000000,31.007259399999999,121.128789800000007,1.000000000000000, , 
7144,8286008388.000000000000000,31.010947000000002,121.131252000000003,3.000000000000000, , 
7145,8286022895.000000000000000,30.996904199999999,121.185888100000000,3.000000000000000, , 
7146,8286022897.000000000000000,30.996867399999999,121.183074500000004,4.000000000000000, , 
7147,8286022902.000000000000000,30.994871400000001,121.185839799999997,1.000000000000000, , 
7148,8286022903.000000000000000,30.995539099999998,121.180936700000004,1.000000000000000, , 
7149,8286022907.000000000000000,30.995511499999999,121.182760500000001,3.000000000000000, , 
7150,8286022910.000000000000000,30.995143599999999,121.181226300000006,1.000000000000000, , 
7151,8286043327.000000000000000,30.986644900000002,121.173191099999997,1.000000000000000, , 
7152,8286043329.000000000000000,30.986608600000000,121.173996500000001,4.000000000000000, , 
7153,8286043330.000000000000000,30.986654500000000,121.174420299999994,3.000000000000000, , 
7154,8286043338.000000000000000,30.985918999999999,121.182790800000006,3.000000000000000, , 
7155,8286043352.000000000000000,30.983556100000001,121.174007200000005,3.000000000000000, , 
7156,8286043353.000000000000000,30.984489300000000,121.173964299999994,4.000000000000000, , 
7157,8286043354.000000000000000,30.984719200000001,121.173958999999996,4.000000000000000, , 
7158,8286043355.000000000000000,30.985040900000001,121.173964299999994,3.000000000000000, , 
7159,8286043356.000000000000000,30.985362400000000,121.173985000000002,3.000000000000000, , 
7160,8286043357.000000000000000,30.985514500000001,121.173953600000004,3.000000000000000, , 
7161,8286043359.000000000000000,30.985813300000000,121.173964299999994,3.000000000000000, , 
7162,8286043360.000000000000000,30.986277600000001,121.173985799999997,3.000000000000000, , 
7163,8286043361.000000000000000,30.986930399999999,121.174018000000004,3.000000000000000, , 
7164,8286043362.000000000000000,30.986249999999998,121.173014899999998,3.000000000000000, , 
7165,8286043363.000000000000000,30.984484699999999,121.172698400000002,3.000000000000000, , 
7166,8286043365.000000000000000,30.984687000000001,121.172666300000003,3.000000000000000, , 
7167,8286043373.000000000000000,30.985486900000001,121.172993500000004,3.000000000000000, , 
7168,8286043377.000000000000000,30.984985800000000,121.173476199999996,1.000000000000000, , 
7169,8286043379.000000000000000,30.984682400000001,121.174581200000006,1.000000000000000, , 
7170,8286043382.000000000000000,30.984466300000001,121.176147400000005,1.000000000000000, , 
7171,8286043384.000000000000000,30.986755700000000,121.172140600000006,1.000000000000000, , 
7172,8286043396.000000000000000,30.986227000000000,121.172199599999999,1.000000000000000, , 
7173,8286043398.000000000000000,30.986507400000001,121.172145999999998,1.000000000000000, , 
7174,8286043404.000000000000000,30.985270400000001,121.176484799999997,1.000000000000000, , 
7175,8286043408.000000000000000,30.981567200000001,121.174188799999996,3.000000000000000, , 
7176,8286043419.000000000000000,30.984470999999999,121.170927300000002,1.000000000000000, , 
7177,8286043425.000000000000000,30.985757400000001,121.167225799999997,3.000000000000000, , 
7178,8286043426.000000000000000,30.985707600000001,121.166984900000003,1.000000000000000, , 
7179,8286043430.000000000000000,30.983349199999999,121.166958100000002,1.000000000000000, , 
7180,8286043431.000000000000000,30.988898100000000,121.165643299999999,1.000000000000000, , 
7181,8286043438.000000000000000,30.986837999999999,121.167150699999993,3.000000000000000, , 
7182,8286043443.000000000000000,30.986746600000000,121.164551399999993,3.000000000000000, , 
7183,8286043444.000000000000000,30.993487300000002,121.169355499999995,1.000000000000000, , 
7184,8286043447.000000000000000,30.992852700000000,121.165466300000006,3.000000000000000, , 
7185,8286043448.000000000000000,30.992604400000001,121.163910000000001,4.000000000000000, , 
7186,8286043449.000000000000000,30.992503200000002,121.163272300000003,3.000000000000000, , 
7187,8286043451.000000000000000,30.991813499999999,121.158909399999999,4.000000000000000, , 
7188,8286043453.000000000000000,30.991551399999999,121.157226600000001,1.000000000000000, , 
7189,8286043454.000000000000000,30.995197900000001,121.161856099999994,1.000000000000000, , 
7190,8286043458.000000000000000,30.994473700000000,121.162843100000003,4.000000000000000, , 
7191,8286043482.000000000000000,31.002656300000002,121.163803299999998,3.000000000000000, , 
7192,8286043483.000000000000000,30.994857600000000,121.160557900000001,3.000000000000000, , 
7193,8286043492.000000000000000,30.995597900000000,121.157226600000001,1.000000000000000, , 
7194,8286043494.000000000000000,30.994123800000001,121.160718799999998,4.000000000000000, , 
7195,8286043495.000000000000000,30.992802099999999,121.160997800000004,1.000000000000000, , 
7196,8286043498.000000000000000,30.994600100000000,121.158063400000003,1.000000000000000, , 
7197,8286043503.000000000000000,30.992645700000001,121.149799700000003,3.000000000000000, , 
7198,8286043505.000000000000000,30.993500999999998,121.149569099999994,1.000000000000000, , 
7199,8286043508.000000000000000,30.992361899999999,121.149869499999994,3.000000000000000, , 
7200,8286043512.000000000000000,30.992144499999998,121.146419199999997,3.000000000000000, , 
7201,8286043533.000000000000000,30.997101600000001,121.159039800000002,3.000000000000000, , 
7202,8286043539.000000000000000,30.996729200000001,121.157226600000001,1.000000000000000, , 
7203,8286043542.000000000000000,30.997800600000001,121.157226600000001,1.000000000000000, , 
7204,8286043552.000000000000000,31.001937099999999,121.159967800000004,3.000000000000000, , 
7205,8286043553.000000000000000,31.002182800000000,121.151808500000001,1.000000000000000, , 
7206,8286043560.000000000000000,31.006808800000002,121.150601499999993,1.000000000000000, , 
7207,8286043561.000000000000000,31.009931099999999,121.150461399999998,3.000000000000000, , 
7208,8286043564.000000000000000,31.009190799999999,121.146636500000000,3.000000000000000, , 
7209,8286043566.000000000000000,31.008927799999999,121.145163699999998,4.000000000000000, , 
7210,8286043572.000000000000000,31.007935400000001,121.139987899999994,4.000000000000000, , 
7211,8286043587.000000000000000,31.004730299999999,121.129776800000002,1.000000000000000, , 
7212,8286043588.000000000000000,31.007346800000001,121.147141500000004,1.000000000000000, , 
7213,8286048649.000000000000000,31.017886200000000,121.102493400000000,3.000000000000000, , 
7214,8286048652.000000000000000,31.018116100000000,121.098717500000006,1.000000000000000, , 
7215,8286048658.000000000000000,31.022169200000000,121.107101499999999,4.000000000000000, , 
7216,8286048664.000000000000000,31.022472600000000,121.102965499999996,3.000000000000000, , 
7217,8286048666.000000000000000,31.021792300000001,121.102868900000004,3.000000000000000, , 
7218,8286048669.000000000000000,31.020362800000001,121.102750900000004,3.000000000000000, , 
7219,8286048672.000000000000000,31.019581400000000,121.102675800000000,3.000000000000000, , 
7220,8286048677.000000000000000,31.016979700000000,121.102412999999999,1.000000000000000, , 
7221,8286048678.000000000000000,31.019443500000001,121.104719700000004,3.000000000000000, , 
7222,8286048679.000000000000000,31.019517000000000,121.103630699999997,3.000000000000000, , 
7223,8286048680.000000000000000,31.020169700000000,121.104789400000001,3.000000000000000, , 
7224,8286048681.000000000000000,31.020266299999999,121.103721899999996,4.000000000000000, , 
7225,8286048682.000000000000000,31.020997099999999,121.103813099999996,3.000000000000000, , 
7226,8286048683.000000000000000,31.020896000000000,121.104891300000006,3.000000000000000, , 
7227,8286048686.000000000000000,31.021608499999999,121.104966399999995,3.000000000000000, , 
7228,8286048688.000000000000000,31.022325500000001,121.105052299999997,3.000000000000000, , 
7229,8286048689.000000000000000,31.022385300000000,121.103979400000000,3.000000000000000, , 
7230,8286048695.000000000000000,31.021819900000001,121.111249299999997,4.000000000000000, , 
7231,8286048698.000000000000000,31.021925599999999,121.112637500000005,1.000000000000000, , 
7232,8286048699.000000000000000,31.021705000000001,121.103904299999996,4.000000000000000, , 
7233,8286048700.000000000000000,31.019155300000001,121.101329500000006,1.000000000000000, , 
7234,8286048701.000000000000000,31.020603800000000,121.101458199999996,3.000000000000000, , 
7235,8286048703.000000000000000,31.025114599999998,121.101822999999996,1.000000000000000, , 
7236,8286048706.000000000000000,31.025375300000000,121.099891499999998,4.000000000000000, , 
7237,8286048707.000000000000000,31.025377599999999,121.099896900000005,1.000000000000000, , 
7238,8286048724.000000000000000,31.024150400000000,121.096505800000003,1.000000000000000, , 
7239,8286048731.000000000000000,31.023304599999999,121.094456600000001,4.000000000000000, , 
7240,8286048742.000000000000000,31.023989499999999,121.090165299999995,1.000000000000000, , 
7241,8286048743.000000000000000,31.024912100000002,121.094381499999997,3.000000000000000, , 
7242,8286048748.000000000000000,31.022182999999998,121.095963999999995,1.000000000000000, , 
7243,8286048752.000000000000000,31.027827599999998,121.094676600000000,1.000000000000000, , 
7244,8286048758.000000000000000,31.027542600000000,121.096693500000001,1.000000000000000, , 
7245,8286048761.000000000000000,31.030204000000001,121.096489700000006,3.000000000000000, , 
7246,8286048767.000000000000000,31.032442499999998,121.096092700000000,4.000000000000000, , 
7247,8286048768.000000000000000,31.030135800000000,121.092413600000000,1.000000000000000, , 
7248,8286048772.000000000000000,31.030204699999999,121.095353299999999,3.000000000000000, , 
7249,8286048773.000000000000000,31.032474700000002,121.095439200000001,3.000000000000000, , 
7250,8286048780.000000000000000,31.051568799999998,121.098276999999996,1.000000000000000, , 
